,key_0,business_code,cust_number,name_customer,clear_date,buisness_year,posting_date,document_create_date,due_in_date,posting_id,baseline_create_date,cust_payment_terms,invoice_id,isOpen,total_open_amt(USD),Delay,bucket
142,142,U001,0200455322,PEA ,2020-02-04,2020.0,2020-02-28,20200227,2020-01-29 00:03:00,1.0,20200228.0,Other,U001,1,51572.87,6.056390291339209,"(0, 15]"
143,143,U001,0200769623,WAL-MAR foundation,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,5747.92,6.056390291339209,"(0, 15]"
144,144,U001,0200759878,SA systems,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,32572.33,6.056390291339209,"(0, 15]"
145,145,U001,CCU013,KRAFT F us,2020-02-03,2020.0,2020-02-28,20200226,2020-01-28 00:02:00,1.0,20200228.0,NAX2,U001,1,12332.28,6.056390291339209,"(0, 15]"
146,146,U001,CCCA02,KRAFT  corporation,2020-01-09,2020.0,2020-02-28,20200227,2020-01-03 00:04:00,1.0,20200228.0,NAG2,U001,1,14509.06,6.056390291339209,"(0, 15]"
147,147,U001,0200769623,WAL-MAR trust,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,27742.97,6.056390291339209,"(0, 15]"
148,148,U001,0200769623,WAL-MAR corporation,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,50794.21,6.056390291339209,"(0, 15]"
149,149,CA02,0140104409,LOB foundation,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200304.0,CA10,CA02,1,67737.6,6.056390291339209,"(0, 15]"
150,150,CA02,0140106408,WAL-M in,2020-01-16,2020.0,2020-02-28,20200229,2020-01-10 00:03:00,1.0,20200229.0,CA10,CA02,1,5010.080000000001,6.056390291339209,"(0, 15]"
151,151,U001,0200701314,Other,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,21340.41,6.056390291339209,"(0, 15]"
152,152,U001,0200769623,WAL-MAR trust,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,4191.33,6.056390291339209,"(0, 15]"
153,153,U001,0200726979,BJ'S  co,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,16378.76,6.056390291339209,"(0, 15]"
154,154,U001,0200769623,WAL-MAR corp,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,34872.12,6.056390291339209,"(0, 15]"
155,155,U001,0200772595,SAFEW co,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,3309.79,6.056390291339209,"(0, 15]"
156,156,U001,0200794332,COST llc,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAAX,U001,1,14204.38,6.056390291339209,"(0, 15]"
157,157,U001,CCCA02,KRAFT  systems,2020-01-09,2020.0,2020-02-28,20200220,2020-01-03 00:04:00,1.0,20200228.0,NAG2,U001,1,82143.6,6.056390291339209,"(0, 15]"
158,158,U001,0200795490,HY -  trust,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,86195.59,6.056390291339209,"(0, 15]"
159,159,U001,0200761734,H E BUT llc,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,70702.21,6.056390291339209,"(0, 15]"
160,160,U001,0200707005,KING S associates,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,153104.67,6.056390291339209,"(0, 15]"
161,161,U001,0200769623,WAL-MAR us,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,1412.91,6.056390291339209,"(0, 15]"
162,162,U001,0200763229,Other,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,27570.06,6.056390291339209,"(0, 15]"
163,163,U001,0200707822,PUBLI foundation,2020-01-20,2020.0,2020-02-28,20200225,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,137335.68,6.056390291339209,"(0, 15]"
164,164,U001,0200769623,WAL-MAR foundation,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,1322.22,6.056390291339209,"(0, 15]"
165,165,U001,0200875006,KROGER corp,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,54194.93,6.056390291339209,"(0, 15]"
166,166,U001,0200761734,H E BUT foundation,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,72637.12,6.056390291339209,"(0, 15]"
167,167,U001,0200761734,H E BUT co,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,16155.31,6.056390291339209,"(0, 15]"
168,168,U001,0200762301,C&S WH associates,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAC6,U001,1,31201.12,6.056390291339209,"(0, 15]"
169,169,U001,Other,PERFOR co,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,34128.58,6.056390291339209,"(0, 15]"
170,170,CA02,0140104472,Other,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200304.0,CA10,CA02,1,5482.944,6.056390291339209,"(0, 15]"
171,171,U001,0200723794,Other,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,21120.04,6.056390291339209,"(0, 15]"
172,172,U001,0200726979,BJ'S  co,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,435.93,6.056390291339209,"(0, 15]"
173,173,U001,0200759878,SA us,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,38723.67,6.056390291339209,"(0, 15]"
174,174,CA02,0140105847,GORDON F trust,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200304.0,CA10,CA02,1,57251.416000000005,6.056390291339209,"(0, 15]"
175,175,U001,0200759878,SA co,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,19416.98,6.056390291339209,"(0, 15]"
176,176,U001,0200741174,M B  in,2020-01-20,2020.0,2020-02-28,20200229,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,2424.47,6.056390291339209,"(0, 15]"
177,177,CA02,0140104249,SOB ,2020-01-25,2020.0,2020-02-28,20200229,2020-01-19 00:03:00,1.0,20200309.0,CA10,CA02,1,106915.52,6.056390291339209,"(0, 15]"
178,178,U001,0200732755,KROGER llc,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,34760.79,6.056390291339209,"(0, 15]"
179,179,U013,Other,Other,2020-02-04,2020.0,2020-02-28,20200226,2020-01-29 00:03:00,1.0,20200228.0,Other,U013,1,50611.98,6.056390291339209,"(0, 15]"
180,180,U001,0200769623,WAL-MAR associates,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,37806.45,6.056390291339209,"(0, 15]"
181,181,U001,0200756072,REINHA co,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,17127.16,6.056390291339209,"(0, 15]"
182,182,U001,0200729290,KROGER foundation,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,84368.91,6.056390291339209,"(0, 15]"
183,183,U001,0200762301,C&S WH corporation,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAC6,U001,1,9866.34,6.056390291339209,"(0, 15]"
184,184,U001,0200769623,WAL-MAR foundation,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,1898.9,6.056390291339209,"(0, 15]"
185,185,U001,0200782001,GORDO ,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,29422.26,6.056390291339209,"(0, 15]"
186,186,U001,0200775094,Other,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,99771.85,6.056390291339209,"(0, 15]"
187,187,U001,0200762301,C&S WH corporation,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAC6,U001,1,23127.1,6.056390291339209,"(0, 15]"
188,188,CA02,0140104409,LOB co,2020-01-18,2020.0,2020-02-28,20200228,2020-01-12 00:03:00,1.0,20200302.0,CA10,CA02,1,51915.60800000001,6.056390291339209,"(0, 15]"
189,189,U001,Other,Other,2020-02-03,2020.0,2020-02-28,20200219,2020-01-28 00:04:00,1.0,20200228.0,Other,U001,1,61839.6,6.056390291339209,"(0, 15]"
190,190,U001,Other,Other,2020-01-25,2020.0,2020-02-28,20200227,2020-01-19 00:03:00,1.0,20200228.0,NAD1,U001,1,68650.33,6.056390291339209,"(0, 15]"
191,191,CA02,Other,Other,2020-01-18,2020.0,2020-02-28,20200228,2020-01-12 00:03:00,1.0,20200302.0,CA10,CA02,1,15966.2,6.056390291339209,"(0, 15]"
192,192,U001,0200726979,BJ'S  corp,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,417.26,6.056390291339209,"(0, 15]"
193,193,U001,0200148860,DOLLA trust,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,16266.24,6.056390291339209,"(0, 15]"
194,194,U001,0200769623,WAL-MAR us,2020-01-20,2020.0,2020-02-28,20200226,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,1659.47,6.056390291339209,"(0, 15]"
195,195,U001,0200915438,GROC systems,2020-01-20,2020.0,2020-02-28,20200224,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,6293.76,6.056390291339209,"(0, 15]"
196,196,U001,0200956366,Other,2020-01-20,2020.0,2020-02-28,20200229,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,51919.56,6.056390291339209,"(0, 15]"
197,197,U001,0200769623,WAL-MAR associates,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,30471.99,6.056390291339209,"(0, 15]"
198,198,U001,0200769623,WAL-MAR ,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,49252.78,6.056390291339209,"(0, 15]"
199,199,U001,0200769623,WAL-MAR trust,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,58676.6,6.056390291339209,"(0, 15]"
200,200,U001,0200792293,UNIFIE llc,2020-01-20,2020.0,2020-02-28,20200229,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,22566.13,6.056390291339209,"(0, 15]"
201,201,U001,0200756072,REINHA ,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,26498.1,6.056390291339209,"(0, 15]"
202,202,U001,0200759878,SA us,2020-01-09,2020.0,2020-02-28,20200227,2020-01-03 00:05:00,1.0,20200228.0,NAGD,U001,1,28722.61,6.056390291339209,"(0, 15]"
203,203,U001,0200769623,WAL-MAR ,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,11180.93,6.056390291339209,"(0, 15]"
204,204,U001,0200744019,TARG foundation,2020-01-09,2020.0,2020-02-28,20200227,2020-01-03 00:05:00,1.0,20200228.0,NAGD,U001,1,4341.09,6.056390291339209,"(0, 15]"
205,205,U001,0200763814,SYSCO F systems,2020-01-25,2020.0,2020-02-28,20200228,2020-01-19 00:03:00,1.0,20200228.0,NAD1,U001,1,23767.52,6.056390291339209,"(0, 15]"
206,206,U001,0200705742,DOT ,2020-01-08,2020.0,2020-02-28,20200228,2020-01-02 00:04:00,1.0,20200228.0,Other,U001,1,31560.28,6.056390291339209,"(0, 15]"
207,207,CA02,0140104229,Other,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200304.0,CA10,CA02,1,1230.1200000000001,6.056390291339209,"(0, 15]"
208,208,U001,0200705372,FR corporation,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,50687.79,6.056390291339209,"(0, 15]"
209,209,U001,0200759878,SA co,2020-01-20,2020.0,2020-02-28,20200229,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,19508.92,6.056390291339209,"(0, 15]"
210,210,CA02,0140104440,SO systems,2020-01-18,2020.0,2020-02-28,20200228,2020-01-12 00:03:00,1.0,20200302.0,CA10,CA02,1,81562.0,6.056390291339209,"(0, 15]"
211,211,CA02,0140106408,WAL-M corp,2020-01-16,2020.0,2020-02-28,20200228,2020-01-10 00:03:00,1.0,20200229.0,CA10,CA02,1,62326.784,6.056390291339209,"(0, 15]"
212,212,U001,0200712102,Other,2020-02-03,2020.0,2020-02-28,20200228,2020-01-28 00:04:00,1.0,20200228.0,Other,U001,1,20946.13,6.056390291339209,"(0, 15]"
213,213,U001,0200778870,C in,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,10055.9,6.056390291339209,"(0, 15]"
214,214,U001,0200726979,BJ'S  llc,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,33331.97,6.056390291339209,"(0, 15]"
215,215,U001,0200707822,PUBLI in,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,75042.63,6.056390291339209,"(0, 15]"
216,216,U001,0200762301,C&S WH associates,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAC6,U001,1,22032.58,6.056390291339209,"(0, 15]"
217,217,U001,0200704858,WAKE in,2020-01-09,2020.0,2020-02-28,20200228,2020-01-03 00:05:00,1.0,20200228.0,NAGD,U001,1,18198.24,6.056390291339209,"(0, 15]"
218,218,CA02,0140106408,WAL-M associates,2020-01-17,2020.0,2020-02-28,20200229,2020-01-11 00:03:00,1.0,20200301.0,CA10,CA02,1,59337.61600000001,6.056390291339209,"(0, 15]"
219,219,CA02,0140105686,SYSC corporation,2020-01-22,2020.0,2020-02-28,20200228,2020-01-16 00:03:00,1.0,20200306.0,CA10,CA02,1,26699.152000000002,6.056390291339209,"(0, 15]"
220,220,U001,0200726979,BJ'S  systems,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,298.58,6.056390291339209,"(0, 15]"
221,221,U001,0200769623,WAL-MAR llc,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,18590.29,6.056390291339209,"(0, 15]"
222,222,U001,0200704858,WAKE trust,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,87961.6,6.056390291339209,"(0, 15]"
223,223,U001,0200744019,TARG corp,2020-01-09,2020.0,2020-02-28,20200227,2020-01-03 00:05:00,1.0,20200228.0,NAGD,U001,1,9950.87,6.056390291339209,"(0, 15]"
224,224,U001,200759878,SA systems,2020-01-19,2020.0,2020-02-28,20200226,2020-01-13 00:04:00,1.0,20200228.0,Other,U001,1,109335.69,6.056390291339209,"(0, 15]"
225,225,U001,0200756072,REINHA in,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,37921.99,6.056390291339209,"(0, 15]"
226,226,U001,0200455322,PEA associates,2020-02-04,2020.0,2020-02-28,20200227,2020-01-29 00:03:00,1.0,20200228.0,Other,U001,1,54374.67,6.056390291339209,"(0, 15]"
227,227,U001,Other,Other,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,25006.39,6.056390291339209,"(0, 15]"
228,228,U001,Other,Other,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,9780.0,6.056390291339209,"(0, 15]"
229,229,U001,0200769623,WAL-MAR corporation,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,5191.15,6.056390291339209,"(0, 15]"
230,230,U001,0200794332,COST trust,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAAX,U001,1,13758.48,6.056390291339209,"(0, 15]"
231,231,U001,0200741174,M B  in,2020-01-20,2020.0,2020-02-28,20200229,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,10363.11,6.056390291339209,"(0, 15]"
232,232,U001,0200780383,MEIJ systems,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,8063.22,6.056390291339209,"(0, 15]"
233,233,U001,0200759878,SA co,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,30726.18,6.056390291339209,"(0, 15]"
234,234,U001,0200759878,SA llc,2020-01-20,2020.0,2020-02-28,20200225,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,35927.16,6.056390291339209,"(0, 15]"
235,235,U001,0200780383,MEIJ systems,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,16105.51,6.056390291339209,"(0, 15]"
236,236,U001,0200762301,C&S WH us,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAC6,U001,1,43827.98,6.056390291339209,"(0, 15]"
237,237,CA02,0140104409,LOB foundation,2020-01-22,2020.0,2020-02-28,20200228,2020-01-16 00:03:00,1.0,20200306.0,CA10,CA02,1,22728.616,6.056390291339209,"(0, 15]"
238,238,U001,0200769369,Other,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,72979.49,6.056390291339209,"(0, 15]"
239,239,U001,0200705742,DOT trust,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,3151.27,6.056390291339209,"(0, 15]"
240,240,U001,0200726979,BJ'S  ,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,219.02,6.056390291339209,"(0, 15]"
241,241,U001,0200980828,Other,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,9615.42,6.056390291339209,"(0, 15]"
242,242,U001,0200744019,TARG systems,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,18805.81,6.056390291339209,"(0, 15]"
243,243,U001,0200749225,Other,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,98860.8,6.056390291339209,"(0, 15]"
244,244,U001,0200744019,TARG us,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,50393.52,6.056390291339209,"(0, 15]"
245,245,U001,0200776463,KROGE corporation,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,88072.64,6.056390291339209,"(0, 15]"
246,246,U001,0200769623,WAL-MAR us,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,60515.4,6.056390291339209,"(0, 15]"
247,247,U001,CCCA02,KRAFT  co,2020-01-09,2020.0,2020-02-28,20200227,2020-01-03 00:04:00,1.0,20200228.0,NAG2,U001,1,8496.0,6.056390291339209,"(0, 15]"
248,248,U001,0200769623,WAL-MAR co,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,32418.94,6.056390291339209,"(0, 15]"
249,249,U001,0200769623,WAL-MAR foundation,2020-01-20,2020.0,2020-02-28,20200229,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,15228.4,6.056390291339209,"(0, 15]"
250,250,U001,0200786288,FAMILY co,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAC6,U001,1,15265.86,6.056390291339209,"(0, 15]"
251,251,U001,Other,Other,2020-01-20,2020.0,2020-02-28,20200224,2020-01-14 00:03:00,1.0,20200228.0,NAA8,U001,1,5879.41,6.056390291339209,"(0, 15]"
252,252,U001,0200772670,ASSOCIAT foundation,2020-01-20,2020.0,2020-02-28,20200228,2020-01-14 00:03:00,1.0,20200228.0,NAU5,U001,1,179103.73,6.056390291339209,"(0, 15]"
253,253,U001,0200668077,Other,2020-01-15,2020.0,2020-02-28,20200224,2020-01-09 00:03:00,1.0,20200228.0,NA10,U001,1,26582.4,6.056390291339209,"(0, 15]"
254,254,U001,0200769623,WAL-MAR systems,2020-01-20,2020.0,2020-02-28,20200227,2020-01-14 00:03:00,1.0,20200228.0,NAH4,U001,1,35664.25,6.056390291339209,"(0, 15]"
255,255,U001,0200776463,KROGE foundation,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,15394.29,6.056390291339209,"(0, 15]"
256,256,U001,0200769623,WAL-MAR llc,2020-01-21,2020.0,2020-02-29,20200227,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,50754.56,6.056390291339209,"(0, 15]"
257,257,U001,0200707822,PUBLI associates,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,64800.59,6.056390291339209,"(0, 15]"
258,258,U001,0200743996,STATER  associates,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,117352.25,6.056390291339209,"(0, 15]"
259,259,U001,0200148860,DOLLA trust,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,14890.34,6.056390291339209,"(0, 15]"
260,260,U001,0200769623,WAL-MAR trust,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,45814.85,6.056390291339209,"(0, 15]"
261,261,U001,0100031704,DELHAIZE trust,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,77564.05,6.056390291339209,"(0, 15]"
262,262,U001,0100001196,Other,2020-01-21,2020.0,2020-02-29,20200226,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,4609.79,6.056390291339209,"(0, 15]"
263,263,U001,0200771157,WEIS co,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,53646.93,6.056390291339209,"(0, 15]"
264,264,U001,CCU013,KRAFT F corp,2020-02-04,2020.0,2020-02-29,20200225,2020-01-29 00:02:00,1.0,20200229.0,NAX2,U001,1,10060.96,6.056390291339209,"(0, 15]"
265,265,U001,0200707822,PUBLI corp,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,57851.36,6.056390291339209,"(0, 15]"
266,266,U001,0200769623,WAL-MAR corporation,2020-01-21,2020.0,2020-02-29,20200227,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,44002.9,6.056390291339209,"(0, 15]"
267,267,U001,0200769623,WAL-MAR co,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,36043.32,6.056390291339209,"(0, 15]"
268,268,U001,0200794332,COST associates,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAAX,U001,1,9975.38,6.056390291339209,"(0, 15]"
269,269,U001,0200769623,WAL-MAR us,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,1084.23,6.056390291339209,"(0, 15]"
270,270,U001,0200769623,WAL-MAR in,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,53523.32,6.056390291339209,"(0, 15]"
271,271,U001,0200769623,WAL-MAR co,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,661.11,6.056390291339209,"(0, 15]"
272,272,U001,CCU013,KRAFT F co,2020-02-04,2020.0,2020-02-29,20200225,2020-01-29 00:02:00,1.0,20200229.0,NAX2,U001,1,21018.0,6.056390291339209,"(0, 15]"
273,273,U001,0200769623,WAL-MAR co,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,4331.06,6.056390291339209,"(0, 15]"
274,274,U001,0200769623,WAL-MAR corporation,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,55991.92,6.056390291339209,"(0, 15]"
275,275,U001,0200748108,KROGER systems,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,48037.61,6.056390291339209,"(0, 15]"
276,276,U001,0200744019,TARG systems,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,17812.07,6.056390291339209,"(0, 15]"
277,277,U001,0200748108,KROGER corp,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,16592.17,6.056390291339209,"(0, 15]"
278,278,U001,0200759878,SA foundation,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,14155.9,6.056390291339209,"(0, 15]"
279,279,CA02,0140104340,COLABOR  corp,2020-01-18,2020.0,2020-02-29,20200229,2020-01-12 00:03:00,1.0,20200302.0,CA10,CA02,1,3248.3680000000004,6.056390291339209,"(0, 15]"
280,280,U001,CCU013,KRAFT F foundation,2020-02-04,2020.0,2020-02-29,20200225,2020-01-29 00:02:00,1.0,20200229.0,NAX2,U001,1,489.9,6.056390291339209,"(0, 15]"
281,281,U001,0200769623,WAL-MAR co,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,61738.32,6.056390291339209,"(0, 15]"
282,282,U001,0200555117,Other,2020-01-21,2020.0,2020-02-29,20200228,2020-01-15 00:03:00,1.0,20200229.0,NAA8,U001,1,95136.82,6.056390291339209,"(0, 15]"
283,283,U001,0200769623,WAL-MAR corporation,2020-01-21,2020.0,2020-02-29,20200229,2020-01-15 00:03:00,1.0,20200229.0,NAH4,U001,1,1898.9,6.056390291339209,"(0, 15]"
284,284,U001,0200762301,C&S WH corporation,2020-01-21,2020.0,2020-02-29,20200227,2020-01-15 00:03:00,1.0,20200229.0,NAC6,U001,1,49023.49,6.056390291339209,"(0, 15]"
